date,project,users
2019-09-09T00:00:00+00:00,0x Native,2366
2019-09-10T00:00:00+00:00,0x Native,2395
2019-09-11T00:00:00+00:00,0x Native,2431
2019-09-12T00:00:00+00:00,0x Native,2463
2019-09-13T00:00:00+00:00,0x Native,2489
2019-09-14T00:00:00+00:00,0x Native,2507
2019-09-15T00:00:00+00:00,0x Native,2538
2019-09-16T00:00:00+00:00,0x Native,2571
2019-09-17T00:00:00+00:00,0x Native,2595
2019-09-18T00:00:00+00:00,0x Native,2627
2019-09-19T00:00:00+00:00,0x Native,2654
2019-09-20T00:00:00+00:00,0x Native,2683
2019-09-21T00:00:00+00:00,0x Native,2716
2019-09-22T00:00:00+00:00,0x Native,2745
2019-09-23T00:00:00+00:00,0x Native,2781
2019-09-24T00:00:00+00:00,0x Native,2817
2019-09-25T00:00:00+00:00,0x Native,2837
2019-09-26T00:00:00+00:00,0x Native,2862
2019-09-27T00:00:00+00:00,0x Native,2881
2019-09-28T00:00:00+00:00,0x Native,2903
2019-09-29T00:00:00+00:00,0x Native,2925
2019-09-30T00:00:00+00:00,0x Native,2985
2019-10-01T00:00:00+00:00,0x Native,3027
2019-10-02T00:00:00+00:00,0x Native,3074
2019-10-03T00:00:00+00:00,0x Native,3120
2019-10-04T00:00:00+00:00,0x Native,3172
2019-10-05T00:00:00+00:00,0x Native,3201
2019-10-06T00:00:00+00:00,0x Native,3223
2019-10-07T00:00:00+00:00,0x Native,3262
2019-10-08T00:00:00+00:00,0x Native,3322
2019-10-09T00:00:00+00:00,0x Native,3373
2019-10-10T00:00:00+00:00,0x Native,3422
2019-10-11T00:00:00+00:00,0x Native,3497
2019-10-12T00:00:00+00:00,0x Native,3540
2019-10-13T00:00:00+00:00,0x Native,3571
2019-10-14T00:00:00+00:00,0x Native,3675
2019-10-15T00:00:00+00:00,0x Native,3739
2019-10-16T00:00:00+00:00,0x Native,3868
2019-10-17T00:00:00+00:00,0x Native,3929
2019-10-18T00:00:00+00:00,0x Native,4015
2019-10-19T00:00:00+00:00,0x Native,4053
2019-10-20T00:00:00+00:00,0x Native,4087
2019-10-21T00:00:00+00:00,0x Native,4113
2019-10-22T00:00:00+00:00,0x Native,4144
2019-10-23T00:00:00+00:00,0x Native,4207
2019-10-24T00:00:00+00:00,0x Native,4232
2019-10-25T00:00:00+00:00,0x Native,4247
2019-10-26T00:00:00+00:00,0x Native,4255
2019-10-27T00:00:00+00:00,0x Native,4263
2019-10-28T00:00:00+00:00,0x Native,4273
2019-10-29T00:00:00+00:00,0x Native,4295
2019-10-30T00:00:00+00:00,0x Native,4311
2019-10-31T00:00:00+00:00,0x Native,4328
2019-11-01T00:00:00+00:00,0x Native,4340
2019-11-02T00:00:00+00:00,0x Native,4360
2019-11-03T00:00:00+00:00,0x Native,4378
2019-11-04T00:00:00+00:00,0x Native,4398
2019-11-05T00:00:00+00:00,0x Native,4417
2019-11-06T00:00:00+00:00,0x Native,4434
2019-11-07T00:00:00+00:00,0x Native,4467
2019-11-08T00:00:00+00:00,0x Native,4490
2019-11-09T00:00:00+00:00,0x Native,4505
2019-11-10T00:00:00+00:00,0x Native,4522
2019-11-11T00:00:00+00:00,0x Native,4552
2019-11-12T00:00:00+00:00,0x Native,4576
2019-11-13T00:00:00+00:00,0x Native,4586
2019-11-14T00:00:00+00:00,0x Native,4617
2019-11-15T00:00:00+00:00,0x Native,4639
2019-11-16T00:00:00+00:00,0x Native,4652
2019-11-17T00:00:00+00:00,0x Native,4675
2019-11-18T00:00:00+00:00,0x Native,4695
2019-11-19T00:00:00+00:00,0x Native,4723
2019-11-20T00:00:00+00:00,0x Native,4742
2019-11-21T00:00:00+00:00,0x Native,4780
2019-11-22T00:00:00+00:00,0x Native,5109
2019-11-23T00:00:00+00:00,0x Native,5261
2019-11-24T00:00:00+00:00,0x Native,5346
2019-11-25T00:00:00+00:00,0x Native,5421
2019-11-26T00:00:00+00:00,0x Native,5498
2019-11-27T00:00:00+00:00,0x Native,5628
2019-11-28T00:00:00+00:00,0x Native,5687
2019-11-29T00:00:00+00:00,0x Native,5750
2019-11-30T00:00:00+00:00,0x Native,5819
2019-12-01T00:00:00+00:00,0x Native,5873
2019-12-02T00:00:00+00:00,0x Native,5921
2019-12-03T00:00:00+00:00,0x Native,5964
2019-12-04T00:00:00+00:00,0x Native,5998
2019-12-05T00:00:00+00:00,0x Native,6027
2019-12-06T00:00:00+00:00,0x Native,6071
2019-12-07T00:00:00+00:00,0x Native,6112
2019-12-08T00:00:00+00:00,0x Native,6157
2019-12-09T00:00:00+00:00,0x Native,6191
2019-12-10T00:00:00+00:00,0x Native,6231
2019-12-11T00:00:00+00:00,0x Native,6260
2019-12-12T00:00:00+00:00,0x Native,6271
2019-12-13T00:00:00+00:00,0x Native,6300
2019-12-14T00:00:00+00:00,0x Native,6319
2019-12-15T00:00:00+00:00,0x Native,6336
2019-12-16T00:00:00+00:00,0x Native,6357
2019-12-17T00:00:00+00:00,0x Native,6387
2019-12-18T00:00:00+00:00,0x Native,6398
2019-12-19T00:00:00+00:00,0x Native,6429
2019-12-20T00:00:00+00:00,0x Native,6452
2019-12-21T00:00:00+00:00,0x Native,6470
2019-12-22T00:00:00+00:00,0x Native,6486
2019-12-23T00:00:00+00:00,0x Native,6501
2019-12-24T00:00:00+00:00,0x Native,6517
2019-12-25T00:00:00+00:00,0x Native,6533
2019-12-26T00:00:00+00:00,0x Native,6554
2019-12-27T00:00:00+00:00,0x Native,6573
2019-12-28T00:00:00+00:00,0x Native,6595
2019-12-29T00:00:00+00:00,0x Native,6617
2019-12-30T00:00:00+00:00,0x Native,6634
2019-12-31T00:00:00+00:00,0x Native,6656
2020-01-01T00:00:00+00:00,0x Native,6681
2020-01-02T00:00:00+00:00,0x Native,6712
2020-01-03T00:00:00+00:00,0x Native,6743
2020-01-04T00:00:00+00:00,0x Native,6772
2020-01-05T00:00:00+00:00,0x Native,6793
2020-01-06T00:00:00+00:00,0x Native,6815
2020-01-07T00:00:00+00:00,0x Native,6835
2020-01-08T00:00:00+00:00,0x Native,6856
2020-01-09T00:00:00+00:00,0x Native,6877
2020-01-10T00:00:00+00:00,0x Native,6892
2020-01-11T00:00:00+00:00,0x Native,6910
2020-01-12T00:00:00+00:00,0x Native,6926
2020-01-13T00:00:00+00:00,0x Native,6945
2020-01-14T00:00:00+00:00,0x Native,6975
2020-01-15T00:00:00+00:00,0x Native,6998
2020-01-16T00:00:00+00:00,0x Native,7021
2020-01-17T00:00:00+00:00,0x Native,7054
2020-01-18T00:00:00+00:00,0x Native,7087
2020-01-19T00:00:00+00:00,0x Native,7103
2020-01-20T00:00:00+00:00,0x Native,7120
2020-01-21T00:00:00+00:00,0x Native,7141
2020-01-22T00:00:00+00:00,0x Native,7169
2020-01-23T00:00:00+00:00,0x Native,7197
2020-01-24T00:00:00+00:00,0x Native,7222
2020-01-25T00:00:00+00:00,0x Native,7244
2020-01-26T00:00:00+00:00,0x Native,7267
2020-01-27T00:00:00+00:00,0x Native,7304
2020-01-28T00:00:00+00:00,0x Native,7329
2020-01-29T00:00:00+00:00,0x Native,7370
2020-01-30T00:00:00+00:00,0x Native,7410
2020-01-31T00:00:00+00:00,0x Native,7444
2020-02-01T00:00:00+00:00,0x Native,7467
2020-02-02T00:00:00+00:00,0x Native,7489
2020-02-03T00:00:00+00:00,0x Native,7510
2020-02-04T00:00:00+00:00,0x Native,7532
2020-02-05T00:00:00+00:00,0x Native,7553
2020-02-06T00:00:00+00:00,0x Native,7576
2020-02-07T00:00:00+00:00,0x Native,7605
2020-02-08T00:00:00+00:00,0x Native,7631
2020-02-09T00:00:00+00:00,0x Native,7658
2020-02-10T00:00:00+00:00,0x Native,7680
2020-02-11T00:00:00+00:00,0x Native,7703
2020-02-12T00:00:00+00:00,0x Native,7743
2020-02-13T00:00:00+00:00,0x Native,7780
2020-02-14T00:00:00+00:00,0x Native,7800
2020-02-15T00:00:00+00:00,0x Native,7831
2020-02-16T00:00:00+00:00,0x Native,7857
2020-02-17T00:00:00+00:00,0x Native,7879
2020-02-18T00:00:00+00:00,0x Native,7909
2020-02-19T00:00:00+00:00,0x Native,7951
2020-02-20T00:00:00+00:00,0x Native,8019
2020-02-21T00:00:00+00:00,0x Native,8068
2020-02-22T00:00:00+00:00,0x Native,8120
2020-02-23T00:00:00+00:00,0x Native,8176
2020-02-24T00:00:00+00:00,0x Native,8236
2020-02-25T00:00:00+00:00,0x Native,8278
2020-02-26T00:00:00+00:00,0x Native,8332
2020-02-27T00:00:00+00:00,0x Native,8394
2020-02-28T00:00:00+00:00,0x Native,8444
2020-02-29T00:00:00+00:00,0x Native,8489
2020-03-01T00:00:00+00:00,0x Native,8545
2020-03-02T00:00:00+00:00,0x Native,8589
2020-03-03T00:00:00+00:00,0x Native,8633
2020-03-04T00:00:00+00:00,0x Native,8681
2020-03-05T00:00:00+00:00,0x Native,8724
2020-03-06T00:00:00+00:00,0x Native,8790
2020-03-07T00:00:00+00:00,0x Native,8847
2020-03-08T00:00:00+00:00,0x Native,8900
2020-03-09T00:00:00+00:00,0x Native,8945
2020-03-10T00:00:00+00:00,0x Native,8984
2020-03-11T00:00:00+00:00,0x Native,9025
2020-03-12T00:00:00+00:00,0x Native,9049
2020-03-13T00:00:00+00:00,0x Native,9086
2020-03-14T00:00:00+00:00,0x Native,9127
2020-03-15T00:00:00+00:00,0x Native,9164
2020-03-16T00:00:00+00:00,0x Native,9190
2020-03-17T00:00:00+00:00,0x Native,9240
2020-03-18T00:00:00+00:00,0x Native,9286
2020-03-19T00:00:00+00:00,0x Native,9326
2020-03-20T00:00:00+00:00,0x Native,9361
2020-03-21T00:00:00+00:00,0x Native,9383
2020-03-22T00:00:00+00:00,0x Native,9406
2020-03-23T00:00:00+00:00,0x Native,9433
2020-03-24T00:00:00+00:00,0x Native,9466
2020-03-25T00:00:00+00:00,0x Native,9495
2020-03-26T00:00:00+00:00,0x Native,9515
2020-03-27T00:00:00+00:00,0x Native,9546
2020-03-28T00:00:00+00:00,0x Native,9582
2020-03-29T00:00:00+00:00,0x Native,9614
2020-03-30T00:00:00+00:00,0x Native,9641
2020-03-31T00:00:00+00:00,0x Native,9681
2020-04-01T00:00:00+00:00,0x Native,9714
2020-04-02T00:00:00+00:00,0x Native,9758
2020-04-03T00:00:00+00:00,0x Native,9784
2020-04-04T00:00:00+00:00,0x Native,9805
2020-04-05T00:00:00+00:00,0x Native,9825
2020-04-06T00:00:00+00:00,0x Native,9843
2020-04-07T00:00:00+00:00,0x Native,9869
2020-04-08T00:00:00+00:00,0x Native,9922
2020-04-09T00:00:00+00:00,0x Native,9953
2020-04-10T00:00:00+00:00,0x Native,9990
2020-04-11T00:00:00+00:00,0x Native,10016
2020-04-12T00:00:00+00:00,0x Native,10043
2020-04-13T00:00:00+00:00,0x Native,10065
2020-04-14T00:00:00+00:00,0x Native,10090
2020-04-15T00:00:00+00:00,0x Native,10114
2020-04-16T00:00:00+00:00,0x Native,10131
2020-04-17T00:00:00+00:00,0x Native,10159
2020-04-18T00:00:00+00:00,0x Native,10177
2020-04-19T00:00:00+00:00,0x Native,10209
2020-04-20T00:00:00+00:00,0x Native,10245
2020-04-21T00:00:00+00:00,0x Native,10262
2020-04-22T00:00:00+00:00,0x Native,10295
2020-04-23T00:00:00+00:00,0x Native,10328
2020-04-24T00:00:00+00:00,0x Native,10350
2020-04-25T00:00:00+00:00,0x Native,10391
2020-04-26T00:00:00+00:00,0x Native,10423
2020-04-27T00:00:00+00:00,0x Native,10454
2020-04-28T00:00:00+00:00,0x Native,10485
2020-04-29T00:00:00+00:00,0x Native,10509
2020-04-30T00:00:00+00:00,0x Native,10531
2020-05-01T00:00:00+00:00,0x Native,10560
2020-05-02T00:00:00+00:00,0x Native,10599
2020-05-03T00:00:00+00:00,0x Native,10620
2020-05-04T00:00:00+00:00,0x Native,10641
2020-05-05T00:00:00+00:00,0x Native,10655
2020-05-06T00:00:00+00:00,0x Native,10680
2020-05-07T00:00:00+00:00,0x Native,10701
2020-05-08T00:00:00+00:00,0x Native,10732
2020-05-09T00:00:00+00:00,0x Native,10776
2020-05-10T00:00:00+00:00,0x Native,10789
2020-05-11T00:00:00+00:00,0x Native,10823
2020-05-12T00:00:00+00:00,0x Native,10847
2020-05-13T00:00:00+00:00,0x Native,10859
2020-05-14T00:00:00+00:00,0x Native,10880
2020-05-15T00:00:00+00:00,0x Native,10897
2020-05-16T00:00:00+00:00,0x Native,10926
2020-05-17T00:00:00+00:00,0x Native,10948
2020-05-18T00:00:00+00:00,0x Native,10970
2020-05-19T00:00:00+00:00,0x Native,10995
2020-05-20T00:00:00+00:00,0x Native,11017
2020-05-21T00:00:00+00:00,0x Native,11042
2020-05-22T00:00:00+00:00,0x Native,11085
2020-05-23T00:00:00+00:00,0x Native,11133
2020-05-24T00:00:00+00:00,0x Native,11210
2020-05-25T00:00:00+00:00,0x Native,11255
2020-05-26T00:00:00+00:00,0x Native,11324
2020-05-27T00:00:00+00:00,0x Native,11368
2020-05-28T00:00:00+00:00,0x Native,11399
2020-05-29T00:00:00+00:00,0x Native,11419
2020-05-30T00:00:00+00:00,0x Native,11446
2020-05-31T00:00:00+00:00,0x Native,11474
2020-06-01T00:00:00+00:00,0x Native,11494
2020-06-02T00:00:00+00:00,0x Native,11535
2020-06-03T00:00:00+00:00,0x Native,11618
2020-06-04T00:00:00+00:00,0x Native,11646
2020-06-05T00:00:00+00:00,0x Native,11676
2020-06-06T00:00:00+00:00,0x Native,11713
2020-06-07T00:00:00+00:00,0x Native,11741
2020-06-08T00:00:00+00:00,0x Native,11762
2020-06-09T00:00:00+00:00,0x Native,11777
2020-06-10T00:00:00+00:00,0x Native,11795
2020-06-11T00:00:00+00:00,0x Native,11836
2020-06-12T00:00:00+00:00,0x Native,11867
2020-06-13T00:00:00+00:00,0x Native,11913
2020-06-14T00:00:00+00:00,0x Native,11958
2020-06-15T00:00:00+00:00,0x Native,11990
2020-06-16T00:00:00+00:00,0x Native,12045
2020-06-17T00:00:00+00:00,0x Native,12072
2020-06-18T00:00:00+00:00,0x Native,12084
2020-06-19T00:00:00+00:00,0x Native,12150
2020-06-20T00:00:00+00:00,0x Native,12204
2020-06-21T00:00:00+00:00,0x Native,12232
2020-06-22T00:00:00+00:00,0x Native,12299
2020-06-23T00:00:00+00:00,0x Native,12333
2020-06-24T00:00:00+00:00,0x Native,12375
2020-06-25T00:00:00+00:00,0x Native,12402
2020-06-26T00:00:00+00:00,0x Native,12445
2020-06-27T00:00:00+00:00,0x Native,12486
2020-06-28T00:00:00+00:00,0x Native,12531
2020-06-29T00:00:00+00:00,0x Native,12559
2020-06-30T00:00:00+00:00,0x Native,12606
2020-07-01T00:00:00+00:00,0x Native,12681
2020-07-02T00:00:00+00:00,0x Native,12748
2020-07-03T00:00:00+00:00,0x Native,12828
2020-07-04T00:00:00+00:00,0x Native,12878
2020-07-05T00:00:00+00:00,0x Native,12927
2020-07-06T00:00:00+00:00,0x Native,12986
2020-07-07T00:00:00+00:00,0x Native,13033
2020-07-08T00:00:00+00:00,0x Native,13082
2020-07-09T00:00:00+00:00,0x Native,13122
2020-07-10T00:00:00+00:00,0x Native,13163
2020-07-11T00:00:00+00:00,0x Native,13208
2020-07-12T00:00:00+00:00,0x Native,13240
2020-07-13T00:00:00+00:00,0x Native,13304
2020-07-14T00:00:00+00:00,0x Native,13348
2020-07-15T00:00:00+00:00,0x Native,13389
2020-07-16T00:00:00+00:00,0x Native,13411
2020-07-17T00:00:00+00:00,0x Native,13434
2020-07-18T00:00:00+00:00,0x Native,13479
2020-07-19T00:00:00+00:00,0x Native,13507
2020-07-20T00:00:00+00:00,0x Native,13555
2020-07-21T00:00:00+00:00,0x Native,13637
2020-07-22T00:00:00+00:00,0x Native,13683
2020-07-23T00:00:00+00:00,0x Native,13749
2020-07-24T00:00:00+00:00,0x Native,13811
2020-07-25T00:00:00+00:00,0x Native,13849
2020-07-26T00:00:00+00:00,0x Native,13898
2020-07-27T00:00:00+00:00,0x Native,13944
2020-07-28T00:00:00+00:00,0x Native,13987
2020-07-29T00:00:00+00:00,0x Native,14040
2020-07-30T00:00:00+00:00,0x Native,14077
2020-07-31T00:00:00+00:00,0x Native,14125
2020-08-01T00:00:00+00:00,0x Native,14168
2020-08-02T00:00:00+00:00,0x Native,14218
2020-08-03T00:00:00+00:00,0x Native,14296
2020-08-04T00:00:00+00:00,0x Native,14358
2020-08-05T00:00:00+00:00,0x Native,14420
2020-08-06T00:00:00+00:00,0x Native,14570
2020-08-07T00:00:00+00:00,0x Native,14639
2020-08-08T00:00:00+00:00,0x Native,14685
2020-08-09T00:00:00+00:00,0x Native,14729
2020-08-10T00:00:00+00:00,0x Native,14766
2020-08-11T00:00:00+00:00,0x Native,14806
2020-08-12T00:00:00+00:00,0x Native,14835
2020-08-13T00:00:00+00:00,0x Native,14856
2020-08-14T00:00:00+00:00,0x Native,14964
2020-08-15T00:00:00+00:00,0x Native,15015
2020-08-16T00:00:00+00:00,0x Native,15057
2020-08-17T00:00:00+00:00,0x Native,15099
2020-08-18T00:00:00+00:00,0x Native,15133
2020-08-19T00:00:00+00:00,0x Native,15182
2020-08-20T00:00:00+00:00,0x Native,15206
2020-08-21T00:00:00+00:00,0x Native,15237
2020-08-22T00:00:00+00:00,0x Native,15264
2020-08-23T00:00:00+00:00,0x Native,15289
2020-08-24T00:00:00+00:00,0x Native,15301
2020-08-25T00:00:00+00:00,0x Native,15318
2020-08-26T00:00:00+00:00,0x Native,15349
2020-08-27T00:00:00+00:00,0x Native,15373
2020-08-28T00:00:00+00:00,0x Native,15412
2020-08-29T00:00:00+00:00,0x Native,15453
2020-08-30T00:00:00+00:00,0x Native,15477
2020-08-31T00:00:00+00:00,0x Native,15506
2020-09-01T00:00:00+00:00,0x Native,15522
2020-09-02T00:00:00+00:00,0x Native,15538
2020-09-03T00:00:00+00:00,0x Native,15556
2020-09-04T00:00:00+00:00,0x Native,15570
2020-09-05T00:00:00+00:00,0x Native,15601
2020-09-06T00:00:00+00:00,0x Native,15648
2020-09-07T00:00:00+00:00,0x Native,15671
2020-09-08T00:00:00+00:00,0x Native,15689
2020-09-09T00:00:00+00:00,0x Native,15720
2020-09-10T00:00:00+00:00,0x Native,15740
2020-09-11T00:00:00+00:00,0x Native,15752
2020-09-12T00:00:00+00:00,0x Native,15778
2020-09-13T00:00:00+00:00,0x Native,15805
2020-09-14T00:00:00+00:00,0x Native,15878
2020-09-15T00:00:00+00:00,0x Native,15904
2020-09-16T00:00:00+00:00,0x Native,15931
2020-09-17T00:00:00+00:00,0x Native,15938
2020-09-18T00:00:00+00:00,0x Native,15957
2020-09-19T00:00:00+00:00,0x Native,15980
2020-09-20T00:00:00+00:00,0x Native,16002
2020-09-21T00:00:00+00:00,0x Native,16031
2020-09-22T00:00:00+00:00,0x Native,16046
2020-09-23T00:00:00+00:00,0x Native,16075
2020-09-24T00:00:00+00:00,0x Native,16105
2020-09-25T00:00:00+00:00,0x Native,16124
2020-09-26T00:00:00+00:00,0x Native,16143
2020-09-27T00:00:00+00:00,0x Native,16162
2020-09-28T00:00:00+00:00,0x Native,16180
2020-09-29T00:00:00+00:00,0x Native,16187
2020-09-30T00:00:00+00:00,0x Native,16201
2020-10-01T00:00:00+00:00,0x Native,16231
2020-10-02T00:00:00+00:00,0x Native,16261
2020-10-03T00:00:00+00:00,0x Native,16289
2020-10-04T00:00:00+00:00,0x Native,16314
2020-10-05T00:00:00+00:00,0x Native,16342
2020-10-06T00:00:00+00:00,0x Native,16362
2020-10-07T00:00:00+00:00,0x Native,16387
2020-10-08T00:00:00+00:00,0x Native,16411
2020-10-09T00:00:00+00:00,0x Native,16439
2020-10-10T00:00:00+00:00,0x Native,16458
2020-10-11T00:00:00+00:00,0x Native,16484
2020-10-12T00:00:00+00:00,0x Native,16505
2020-10-13T00:00:00+00:00,0x Native,16526
2020-10-14T00:00:00+00:00,0x Native,16546
2020-10-15T00:00:00+00:00,0x Native,16564
2020-10-16T00:00:00+00:00,0x Native,16586
2020-10-17T00:00:00+00:00,0x Native,16609
2020-10-18T00:00:00+00:00,0x Native,16637
2020-10-19T00:00:00+00:00,0x Native,16669
2020-10-20T00:00:00+00:00,0x Native,16697
2020-10-21T00:00:00+00:00,0x Native,16730
2020-10-22T00:00:00+00:00,0x Native,16787
2020-10-23T00:00:00+00:00,0x Native,16820
2020-10-24T00:00:00+00:00,0x Native,16841
2020-10-25T00:00:00+00:00,0x Native,16866
2020-10-26T00:00:00+00:00,0x Native,16899
2020-10-27T00:00:00+00:00,0x Native,16923
2020-10-28T00:00:00+00:00,0x Native,16951
2020-10-29T00:00:00+00:00,0x Native,16964
2020-10-30T00:00:00+00:00,0x Native,16983
2020-10-31T00:00:00+00:00,0x Native,16997
2020-11-01T00:00:00+00:00,0x Native,17011
2020-11-02T00:00:00+00:00,0x Native,17032
2020-11-03T00:00:00+00:00,0x Native,17071
2020-11-04T00:00:00+00:00,0x Native,17115
2020-11-05T00:00:00+00:00,0x Native,17143
2020-11-06T00:00:00+00:00,0x Native,17198
2020-11-07T00:00:00+00:00,0x Native,17221
2020-11-08T00:00:00+00:00,0x Native,17234
2020-11-09T00:00:00+00:00,0x Native,17270
2020-11-10T00:00:00+00:00,0x Native,17284
2020-11-11T00:00:00+00:00,0x Native,17304
2020-11-12T00:00:00+00:00,0x Native,17313
2020-11-13T00:00:00+00:00,0x Native,17326
2020-11-14T00:00:00+00:00,0x Native,17345
2020-11-15T00:00:00+00:00,0x Native,17373
2020-11-16T00:00:00+00:00,0x Native,17390
2020-11-17T00:00:00+00:00,0x Native,17406
2020-11-18T00:00:00+00:00,0x Native,17423
2020-11-19T00:00:00+00:00,0x Native,17450
2020-11-20T00:00:00+00:00,0x Native,17477
2020-11-21T00:00:00+00:00,0x Native,17509
2020-11-22T00:00:00+00:00,0x Native,17543
2020-11-23T00:00:00+00:00,0x Native,17571
2020-11-24T00:00:00+00:00,0x Native,17592
2020-11-25T00:00:00+00:00,0x Native,17606
2020-11-26T00:00:00+00:00,0x Native,17641
2020-11-27T00:00:00+00:00,0x Native,17659
2020-11-28T00:00:00+00:00,0x Native,17677
2020-11-29T00:00:00+00:00,0x Native,17695
2020-11-30T00:00:00+00:00,0x Native,17722
2020-12-01T00:00:00+00:00,0x Native,17740
2020-12-02T00:00:00+00:00,0x Native,17774
2020-12-03T00:00:00+00:00,0x Native,17816
2020-12-04T00:00:00+00:00,0x Native,17842
2020-12-05T00:00:00+00:00,0x Native,17881
2020-12-06T00:00:00+00:00,0x Native,17929
2020-12-07T00:00:00+00:00,0x Native,17961
2020-12-08T00:00:00+00:00,0x Native,18010
2020-12-09T00:00:00+00:00,0x Native,18064
2020-12-10T00:00:00+00:00,0x Native,18108
2020-12-11T00:00:00+00:00,0x Native,18147
2020-12-12T00:00:00+00:00,0x Native,18179
2020-12-13T00:00:00+00:00,0x Native,18203
2020-12-14T00:00:00+00:00,0x Native,18223
2020-12-15T00:00:00+00:00,0x Native,18244
2020-12-16T00:00:00+00:00,0x Native,18274
2020-12-17T00:00:00+00:00,0x Native,18320
2020-12-18T00:00:00+00:00,0x Native,18351
2020-12-19T00:00:00+00:00,0x Native,18388
2020-12-20T00:00:00+00:00,0x Native,18431
2020-12-21T00:00:00+00:00,0x Native,18462
2020-12-22T00:00:00+00:00,0x Native,18499
2020-12-23T00:00:00+00:00,0x Native,18526
2020-12-24T00:00:00+00:00,0x Native,18562
2020-12-25T00:00:00+00:00,0x Native,18693
2020-12-26T00:00:00+00:00,0x Native,18758
2020-12-27T00:00:00+00:00,0x Native,18831
2020-12-28T00:00:00+00:00,0x Native,18897
2020-12-29T00:00:00+00:00,0x Native,18997
2020-12-30T00:00:00+00:00,0x Native,19090
2020-12-31T00:00:00+00:00,0x Native,19155
2021-01-01T00:00:00+00:00,0x Native,19294
2021-01-02T00:00:00+00:00,0x Native,19411
2021-01-03T00:00:00+00:00,0x Native,19477
2021-01-04T00:00:00+00:00,0x Native,19556
2021-01-05T00:00:00+00:00,0x Native,19649
2021-01-06T00:00:00+00:00,0x Native,19711
2021-01-07T00:00:00+00:00,0x Native,19776
2021-01-08T00:00:00+00:00,0x Native,19859
2021-01-09T00:00:00+00:00,0x Native,19947
2021-01-10T00:00:00+00:00,0x Native,20045
2021-01-11T00:00:00+00:00,0x Native,20105
2021-01-12T00:00:00+00:00,0x Native,20178
2021-01-13T00:00:00+00:00,0x Native,20236
2021-01-14T00:00:00+00:00,0x Native,20298
2021-01-15T00:00:00+00:00,0x Native,20359
2021-01-16T00:00:00+00:00,0x Native,20430
2021-01-17T00:00:00+00:00,0x Native,20502
2021-01-18T00:00:00+00:00,0x Native,20580
2021-01-19T00:00:00+00:00,0x Native,20637
2021-01-20T00:00:00+00:00,0x Native,20702
2021-01-21T00:00:00+00:00,0x Native,20753
2021-01-22T00:00:00+00:00,0x Native,20827
2021-01-23T00:00:00+00:00,0x Native,20892
2021-01-24T00:00:00+00:00,0x Native,20960
2021-01-25T00:00:00+00:00,0x Native,21029
2021-01-26T00:00:00+00:00,0x Native,21130
2021-01-27T00:00:00+00:00,0x Native,21204
2021-01-28T00:00:00+00:00,0x Native,21264
2021-01-29T00:00:00+00:00,0x Native,21323
2021-01-30T00:00:00+00:00,0x Native,21381
2021-01-31T00:00:00+00:00,0x Native,21446
2021-02-01T00:00:00+00:00,0x Native,21497
2021-02-02T00:00:00+00:00,0x Native,21589
2021-02-03T00:00:00+00:00,0x Native,21652
2021-02-04T00:00:00+00:00,0x Native,21739
2021-02-05T00:00:00+00:00,0x Native,21845
2021-02-06T00:00:00+00:00,0x Native,21912
2021-02-07T00:00:00+00:00,0x Native,22013
2021-02-08T00:00:00+00:00,0x Native,22138
2021-02-09T00:00:00+00:00,0x Native,22224
2021-02-10T00:00:00+00:00,0x Native,22302
2021-02-11T00:00:00+00:00,0x Native,22379
2021-02-12T00:00:00+00:00,0x Native,22484
2021-02-13T00:00:00+00:00,0x Native,22573
2021-02-14T00:00:00+00:00,0x Native,22652
2021-02-15T00:00:00+00:00,0x Native,22726
2021-02-16T00:00:00+00:00,0x Native,22803
2021-02-17T00:00:00+00:00,0x Native,22892
2021-02-18T00:00:00+00:00,0x Native,22951
2021-02-19T00:00:00+00:00,0x Native,23007
2021-02-20T00:00:00+00:00,0x Native,23070
2021-02-21T00:00:00+00:00,0x Native,23126
2021-02-22T00:00:00+00:00,0x Native,23181
2021-02-23T00:00:00+00:00,0x Native,23245
2021-02-24T00:00:00+00:00,0x Native,23301
2021-02-25T00:00:00+00:00,0x Native,23373
2021-02-26T00:00:00+00:00,0x Native,23430
2021-02-27T00:00:00+00:00,0x Native,23489
